area,source_file,key,plural_category,plural_category_required_for_locales,english_source,context,placeholders_keep_exact,glossary_terms_to_review,current_de,current_es,current_fr,current_ja,current_ko,current_pl,current_pt-br,current_pt-pt,current_ru,current_zh-cn,current_zh-tw
host,l10n/bundle.l10n.json,Select a recent revision for {path},,,Select a recent revision for {path},"Extension-host runtime prompt, progress, confirmation action, or notification.",{path},Git; commit; branch; rebase; merge; push; remote; HEAD; VS Code; JetBrains,Wählen Sie eine aktuelle Revision für {path} aus.,Seleccione una revisión reciente para {path},Sélectionnez une révision récente pour {path},{path} の最新のリビジョンを選択してください。,{path}에 대한 최근 수정 버전을 선택하세요,Wybierz ostatnią wersję dla {path},Selecione uma revisão recente para {path},Selecione uma revisão recente para {path},Выберите последнюю версию для {path},选择 {path} 的最新修订版本,選擇 {path} 的最新修訂版本
host,l10n/bundle.l10n.json,Shelve failed: {message},,,Shelve failed: {message},"Extension-host runtime prompt, progress, confirmation action, or notification.",{message},Git; commit; branch; rebase; merge; push; remote; HEAD; VS Code; JetBrains,Zurückstellen fehlgeschlagen: {message},Error al guardar en shelf: {message},Mise de côté échouée : {message},シェルブに失敗しました: {message},변경 내용 보류 실패: {message},Nie udało się odłożyć zmian: {message},Falha ao arquivar temporariamente: {message},Falha ao arquivar temporariamente: {message},Не удалось отложить изменения: {message},搁置失败：{message},擱置失敗：{message}
host,l10n/bundle.l10n.json,Shelved {path}.,,,Shelved {path}.,"Extension-host runtime prompt, progress, confirmation action, or notification.",{path},Git; commit; branch; rebase; merge; push; remote; HEAD; VS Code; JetBrains,Abgelegt {path}.,{path} guardado en shelf.,{path} mis de côté.,{path} をシェルブしました。,{path} 보류됨.,Odłożono {path}.,{path} arquivado temporariamente.,{path} arquivado temporariamente.,{path} отложен.,已搁置 {path}。,已擱置 {path}。
host,l10n/bundle.l10n.json,Show history failed: {message},,,Show history failed: {message},"Extension-host runtime prompt, progress, confirmation action, or notification.",{message},Git; commit; branch; rebase; merge; push; remote; HEAD; VS Code; JetBrains,Verlauf anzeigen fehlgeschlagen: {message},Error al mostrar el historial: {message},L'affichage de l'historique a échoué : {message},履歴の表示に失敗しました: {message},히스토리 표시 실패: {message},Wyświetlanie historii nie powiodło się: {message},A exibição do histórico falhou: {message},Falha ao mostrar o histórico: {message},Отображение истории не удалось: {message},显示历史记录失败：{message},顯示歷史記錄失敗：{message}
host,l10n/bundle.l10n.json,The host key is not in your known_hosts file. Run `ssh-keyscan -H github.com >> ~/.ssh/known_hosts` (or the appropriate host).,,,The host key is not in your known_hosts file. Run `ssh-keyscan -H github.com >> ~/.ssh/known_hosts` (or the appropriate host).,"Extension-host runtime prompt, progress, confirmation action, or notification.",,Git; commit; branch; rebase; merge; push; remote; HEAD; VS Code; JetBrains,Der Host-Schlüssel befindet sich nicht in Ihrer known_hosts-Datei. Führen Sie `ssh-keyscan -H github.com >> ~/.ssh/known_hosts` (oder den entsprechenden Host) aus.,La clave de host no se encuentra en su archivo known_hosts. Ejecute `ssh-keyscan -H github.com >> ~/.ssh/known_hosts` (o el host correspondiente).,La clé de l'hôte ne figure pas dans votre fichier known_hosts. Exécutez la commande `ssh-keyscan -H github.com >> ~/.ssh/known_hosts` (ou l'hôte approprié).,ホストキーが known_hosts ファイルに登録されていません。`ssh-keyscan -H github.com >> ~/.ssh/known_hosts` (または適切なホスト) を実行してください。,호스트 키가 known_hosts 파일에 없습니다. `ssh-keyscan -H github.com >> ~/.ssh/known_hosts` (또는 해당 호스트) 명령어를 실행하세요.,Klucza hosta nie ma w pliku known_hosts. Uruchom `ssh-keyscan -H github.com >> ~/.ssh/known_hosts` (lub odpowiedni host).,A chave do host não está no seu arquivo known_hosts. Execute `ssh-keyscan -H github.com >> ~/.ssh/known_hosts` (ou a chave do host correspondente).,A chave do host não está no seu arquivo known_hosts. Execute `ssh-keyscan -H github.com >> ~/.ssh/known_hosts` (ou a chave do host correspondente).,Ключ хоста отсутствует в файле known_hosts. Выполните команду `ssh-keyscan -H github.com >> ~/.ssh/known_hosts` (или для соответствующего хоста).,主机密钥不在您的 known_hosts 文件中。运行 `ssh-keyscan -H github.com >> ~/.ssh/known_hosts`（或相应的主机）。,主機金鑰不在您的 known_hosts 檔案中。執行 `ssh-keyscan -H github.com >> ~/.ssh/known_hosts`（或對應的主機）。
host,l10n/bundle.l10n.json,The repository may not exist or is private and your token does not have access.,,,The repository may not exist or is private and your token does not have access.,"Extension-host runtime prompt, progress, confirmation action, or notification.",,Git; commit; branch; rebase; merge; push; remote; HEAD; VS Code; JetBrains,"Das Repository existiert möglicherweise nicht oder ist privat, und Ihr Token hat keinen Zugriff darauf.","Es posible que el repositorio no exista o sea privado, y que su token no tenga acceso.",Le dépôt peut ne pas exister ou être privé et votre jeton ne vous y donne pas accès.,リポジトリが存在しないか、非公開であるため、あなたのトークンではアクセスできません。,"해당 저장소가 존재하지 않거나 비공개이며, 귀하의 토큰에 접근 권한이 없을 수 있습니다.","Repozytorium może nie istnieć lub jest prywatne, a Twój token nie ma do niego dostępu.","O repositório pode não existir ou ser privado, e seu token não tem acesso.","O repositório pode não existir ou ser privado, e seu token não tem acesso.","Возможно, репозиторий не существует или является закрытым, и ваш токен не имеет к нему доступа.",该存储库可能不存在或为私有存储库，您的令牌没有访问权限。,該儲存庫可能不存在或為私有儲存庫，您的令牌沒有存取權限。
host,l10n/bundle.l10n.json,The repository may not exist or you do not have access to it.,,,The repository may not exist or you do not have access to it.,"Extension-host runtime prompt, progress, confirmation action, or notification.",,Git; commit; branch; rebase; merge; push; remote; HEAD; VS Code; JetBrains,Das Repository existiert möglicherweise nicht oder Sie haben keinen Zugriff darauf.,Es posible que el repositorio no exista o que usted no tenga acceso a él.,Le dépôt n'existe peut-être pas ou vous n'y avez pas accès.,リポジトリが存在しないか、アクセス権がない可能性があります。,해당 저장소가 존재하지 않거나 접근 권한이 없을 수 있습니다.,Być może repozytorium nie istnieje lub nie masz do niego dostępu.,O repositório pode não existir ou você pode não ter acesso a ele.,O repositório pode não existir ou você pode não ter acesso a ele.,"Возможно, репозиторий не существует, или у вас нет к нему доступа.",该存储库可能不存在，或者您没有访问权限。,該儲存庫可能不存在，或者您沒有存取權限。
host,l10n/bundle.l10n.json,"To clear a saved token, select ""Clear Saved Token"" when prompted on the next attempt.",,,"To clear a saved token, select ""Clear Saved Token"" when prompted on the next attempt.","Extension-host runtime prompt, progress, confirmation action, or notification.",,Git; commit; branch; rebase; merge; push; remote; HEAD; VS Code; JetBrains,"Um ein gespeichertes Token zu löschen, wählen Sie beim nächsten Versuch die Option „Gespeichertes Token löschen“.","Para borrar un token guardado, seleccione ""Borrar token guardado"" cuando se le solicite en el siguiente intento.","Pour effacer un jeton enregistré, sélectionnez « Effacer le jeton enregistré » lorsque le système vous y invite lors de votre prochaine tentative.",保存済みのトークンを削除するには、次回試行時にプロンプ​​トが表示されたら「保存済みトークンをクリア」を選択してください。,"저장된 토큰을 삭제하려면 다음 시도 시 메시지가 표시되면 ""저장된 토큰 삭제""를 선택하십시오.","Aby wyczyścić zapisany token, wybierz opcję „Wyczyść zapisany token” podczas następnej próby, gdy pojawi się monit.","Para limpar um token salvo, selecione ""Limpar token salvo"" quando solicitado na próxima tentativa.","Para limpar um token salvo, selecione ""Limpar token salvo"" quando solicitado na próxima tentativa.","Чтобы удалить сохраненный токен, выберите «Удалить сохраненный токен» при следующем запросе.",要清除已保存的令牌，请在下次尝试时出现提示时选择“清除已保存的令牌”。,若要清除已儲存的令牌，請在下次嘗試時出現提示時選擇「清除已儲存的令牌」。
host,l10n/bundle.l10n.json,Unable to move IntelliGit to a new window automatically: {message},,,Unable to move IntelliGit to a new window automatically: {message},"Extension-host runtime prompt, progress, confirmation action, or notification.",{message},Git; commit; branch; rebase; merge; push; remote; HEAD; VS Code; JetBrains,IntelliGit konnte nicht automatisch in ein neues Fenster verschoben werden: {message},No se puede mover IntelliGit a una nueva ventana automáticamente: {message},Impossible de déplacer automatiquement IntelliGit dans une nouvelle fenêtre : {message},IntelliGitを新しいウィンドウに自動的に移動できませんでした: {message},IntelliGit을 자동으로 새 창으로 이동할 수 없습니다: {message},Nie można automatycznie przenieść IntelliGit do nowego okna: {message},Não foi possível mover o IntelliGit para uma nova janela automaticamente: {message},Não foi possível mover o IntelliGit para uma nova janela automaticamente: {message},Не удаётся автоматически переместить IntelliGit в новое окно: {message},无法自动将 IntelliGit 移动到新窗口：{message},無法自動將 IntelliGit 移至新視窗：{message}
host,l10n/bundle.l10n.json,Usually the target branch side of the merge.,,,Usually the target branch side of the merge.,"Extension-host runtime prompt, progress, confirmation action, or notification.",,Git; commit; branch; rebase; merge; push; remote; HEAD; VS Code; JetBrains,"Üblicherweise die Seite des Zielzweigs, die vom Merge betroffen ist.","Normalmente, se trata del lado de la rama de destino de la fusión.","Généralement, la branche cible de la fusion.",通常はマージのターゲットブランチ側です。,일반적으로 병합 시 대상 브랜치 측에서 발생합니다.,Zwykle jest to gałąź docelowa scalenia.,"Geralmente, o lado da ramificação de destino da mesclagem.","Geralmente, o lado da ramificação de destino da mesclagem.","Обычно это сторона слияния, являющаяся целевой веткой.",通常是合并的目标分支。,通常是合併的目標分支。
host,l10n/bundle.l10n.json,VS Code merge editor command failed ({message}). Opening the file instead.,,,VS Code merge editor command failed ({message}). Opening the file instead.,"Extension-host runtime prompt, progress, confirmation action, or notification.",{message},Git; commit; branch; rebase; merge; push; remote; HEAD; VS Code; JetBrains,Der Befehl zum Zusammenführen des VS Code-Editors ist fehlgeschlagen ({message}). Die Datei wird stattdessen geöffnet.,El comando del editor de combinación de VS Code falló ({message}). Se abrirá el archivo en su lugar.,La commande de fusion de l'éditeur VS Code a échoué ({message}). Ouverture du fichier à la place.,VS Codeのマージエディターコマンドが失敗しました（{message}）。代わりにファイルを開きます。,VS Code 병합 편집기 명령이 실패했습니다({message}). 대신 파일을 엽니다.,Polecenie edytora scalania VS Code nie powiodło się ({message}). Zamiast tego otwieram plik.,O comando de mesclagem do editor VS Code falhou ({message}). Abrindo o arquivo em vez disso.,O comando de mesclagem do editor VS Code falhou ({message}). Abrindo o arquivo em vez disso.,Команда слияния в редакторе VS Code завершилась с ошибкой ({message}). Вместо этого открывается файл.,VS Code 合并编辑器命令失败（{message}）。改为直接打开文件。,VS Code 合併編輯器指令失敗（{message}）。改為直接開啟文件。
